t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762288909.8160055,0.0500095,-2.3669e-10,211286.91537454055,0.999987,1.83828e-07
1762288910.83967,0.0500089,-3.40629e-10,146813.39521884517,0.999988,1.86165e-07
1762288911.8630612,0.0500094,-2.89345e-10,172836.57917019477,0.999989,1.82067e-07
1762288912.8860946,0.0500119,-2.50101e-10,199966.81340738342,0.99999,1.83046e-07
1762288913.9105098,0.0500138,-3.54183e-10,141208.9230708419,0.99999,1.8179e-07
1762288914.933809,0.0500148,-2.29645e-10,217791.80909664917,0.999988,1.84078e-07
1762288915.9574456,0.050014,-3.46589e-10,144303.48337656417,0.999987,1.83927e-07
1762288916.9808462,0.0500124,-2.80869e-10,178063.08278948546,0.999987,1.80761e-07
1762288918.0046287,0.0500126,-2.57778e-10,194014.2292980782,0.99999,1.83176e-07
1762288919.859893,0.0500136,-3.6267e-10,137903.8795599305,0.999986,1.8027e-07
1762288920.8832986,0.0500128,-2.45917e-10,203372.6826530903,0.999987,1.82955e-07
1762288921.907043,0.0500122,-3.1575e-10,158391.76563737134,0.999986,1.80177e-07
1762288922.93086,0.0500104,-3.28684e-10,152153.43612710084,0.999985,1.82703e-07
1762288923.9545074,0.050011,-2.43914e-10,205035.38132292527,0.999982,1.82378e-07
1762288924.9777849,0.0500118,-3.63994e-10,137397.31973603962,0.999984,1.7863e-07
1762288926.0015802,0.0500085,-2.42865e-10,205910.69112469887,0.999987,1.77539e-07
1762288927.0251787,0.0500111,-3.16513e-10,158006.46418946458,0.999987,1.81786e-07
1762288928.048773,0.0500151,-3.11208e-10,160712.77087992596,0.999985,1.8162e-07
1762288929.0718942,0.0500192,-2.4333e-10,205561.17207085033,0.999987,1.80899e-07
1762288930.0954857,0.0500163,-3.55804e-10,140572.6186327304,0.999986,1.80973e-07
1762288931.119419,0.0500167,-2.41041e-10,207502.87295522337,0.999983,1.79749e-07
1762288932.143318,0.050012,-3.21722e-10,155450.9794170122,0.999985,1.83614e-07
1762288933.167042,0.0500142,-3.0719e-10,162811.9404928546,0.999984,1.81824e-07
1762288934.1907449,0.0500109,-2.45714e-10,203532.96922438277,0.999983,1.85541e-07
1762288936.0459177,0.0500113,-3.51548e-10,142260.23188867522,0.999985,1.83928e-07
1762288937.069686,0.0500136,-2.70927e-10,184601.75619262754,0.999984,1.7849e-07
1762288938.0928476,0.0500092,-2.67255e-10,187121.66283137826,0.999985,1.80835e-07
1762288939.1169548,0.0500122,-3.50678e-10,142615.7329515966,0.999985,1.82521e-07
1762288940.140295,0.050009,-2.3334e-10,214318.16233821888,0.999986,1.83964e-07
1762288941.1640575,0.0500143,-3.2779e-10,152580.3105646908,0.999983,1.83136e-07
1762288942.187464,0.0500152,-2.78473e-10,179605.20409519057,0.999982,1.79281e-07
1762288943.2108097,0.0500156,-2.63083e-10,190113.38626973235,0.99998,1.81211e-07
1762288944.234983,0.0500141,-3.49426e-10,143132.16532255756,0.999981,1.77928e-07
1762288945.258176,0.050012,-2.36964e-10,211053.15575361656,0.999985,1.81704e-07
1762288946.2815151,0.0500119,-3.33476e-10,149971.5121927815,0.999984,1.80557e-07
1762288947.3055224,0.0500115,-3.1296e-10,159801.57208588955,0.999983,1.80955e-07
1762288948.3291192,0.0500102,-2.46572e-10,202821.89380789382,0.99998,1.81638e-07
1762288949.352945,0.0500114,-3.54266e-10,141169.0650528134,0.999981,1.83688e-07
1762288950.3765137,0.050011,-2.3644e-10,211516.6638470648,0.999985,1.84999e-07
1762288952.2314625,0.0500113,-2.563e-10,195127.9750292626,0.999983,1.80352e-07
1762288953.2549725,0.0500111,-3.53122e-10,141625.5571728751,0.999987,1.79282e-07
1762288954.2785997,0.0500101,-2.25949e-10,221333.5752758366,0.999986,1.81824e-07
1762288955.3024197,0.0500112,-3.36611e-10,148572.68479045547,0.999987,1.80342e-07
1762288956.3257847,0.0500103,-2.97916e-10,167867.1169054364,0.999985,1.77548e-07
1762288957.3494534,0.0500118,-2.46751e-10,202681.24546607715,0.999987,1.80997e-07
1762288958.373027,0.050013,-3.60405e-10,138768.8850043701,0.999986,1.79807e-07
1762288959.396288,0.0500135,-2.42019e-10,206651.1306963503,0.999985,1.7796e-07
1762288960.420412,0.0500121,-3.2059e-10,156000.18715493308,0.999987,1.80778e-07
1762288961.4438405,0.0500114,-3.10647e-10,160991.09278377064,0.999987,1.76609e-07
1762288962.467512,0.0500093,-2.31695e-10,215841.08418394873,0.999988,1.78118e-07
1762288963.491029,0.0500101,-3.53134e-10,141617.91274700259,0.999986,1.7783e-07
1762288964.514698,0.0500133,-2.46716e-10,202716.0784059404,0.999985,1.77246e-07
1762288965.5382848,0.0500127,-3.09622e-10,161528.25057650945,0.999987,1.8136e-07
1762288966.5617883,0.0500134,-3.21782e-10,155426.3445438216,0.999988,1.77243e-07
1762288968.4173143,0.0500138,-2.25472e-10,221818.23020153277,0.999989,1.81977e-07
1762288969.440923,0.0500137,-3.31342e-10,150942.83248124295,0.999988,1.81207e-07
1762288970.4645193,0.0500137,-2.78711e-10,179446.4517008658,0.999986,1.79625e-07
1762288971.4874213,0.0500134,-2.49255e-10,200651.54159394998,0.999985,1.81115e-07
1762288972.511673,0.0500146,-3.49331e-10,143172.52119050414,0.999985,1.82997e-07
1762288973.5344672,0.0500132,-2.32041e-10,215536.04750884543,0.999986,1.80624e-07
1762288974.55866,0.0500117,-3.33059e-10,150158.68059412896,0.999983,1.80807e-07
1762288975.5826402,0.0500124,-2.76482e-10,180888.44843425613,0.999986,1.7979e-07
1762288976.605819,0.0500117,-2.67982e-10,186623.35529998282,0.999988,1.83545e-07
1762288977.6294127,0.0500137,-3.42584e-10,145989.5967120473,0.99999,1.788e-07
1762288978.6529703,0.0500107,-2.22552e-10,224714.67342463785,0.99999,1.80099e-07
1762288979.6766737,0.0500109,-3.38268e-10,147844.01716981802,0.999989,1.76451e-07
1762288980.7004447,0.0500114,-2.62511e-10,190511.6357028848,0.99999,1.79218e-07
